Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,88742,2023-11-14,-0.030607778,-0.119950822,-0.126141263,21,100
Market-Adjusted Model,88779,2023-11-14,0.1567163697,0.0867201879,0.0611828849,21,100
Market-Adjusted Model,88807,2023-11-14,-0.314354895,-0.300660542,-0.40988838,21,100
Market-Adjusted Model,88810,2023-11-14,0.3582777667,0.2450753356,0.262744282,21,100
Market-Adjusted Model,88818,2023-11-14,-0.062093417,-0.152669075,-0.157626901,21,100
Market-Adjusted Model,88820,2023-11-14,0.10573901,0.0143023017,0.0102055252,21,100
Market-Adjusted Model,88837,2023-11-14,0.1947077536,0.0920099047,0.0991742689,21,100
Market-Adjusted Model,88839,2023-11-14,0.0163934844,-0.065214995,-0.07914,21,100
Market-Adjusted Model,88841,2023-11-14,0.0356908569,-0.054686811,-0.059842628,21,100
Market-Adjusted Model,88853,2023-11-14,0.1339151616,0.0401101978,0.0383816768,21,100
Market-Adjusted Model,88854,2023-11-14,0.0860274318,-0.008894966,-0.009506053,21,100
Market-Adjusted Model,88857,2023-11-14,0.0664414529,-0.02399199,-0.029092032,21,100
Market-Adjusted Model,88860,2023-11-14,0.159258805,0.0616253949,0.0637253203,21,100
Market-Adjusted Model,88863,2023-11-14,0.1015915274,0.0182753147,0.0060580427,21,100
Market-Adjusted Model,88865,2023-11-14,0.149126258,0.0569319426,0.0535927733,21,100
Market-Adjusted Model,88873,2023-11-14,0.1210019002,0.0254231658,0.0254684154,21,100
Market-Adjusted Model,88885,2023-11-14,0.0896874013,-0.004493538,-0.005846083,21,100
Market-Adjusted Model,88893,2023-11-14,0.0558258647,-0.036090411,-0.03970762,21,100
Market-Adjusted Model,88894,2023-11-14,0.1351294357,0.0375258136,0.039595951,21,100
Market-Adjusted Model,88895,2023-11-14,-0.015398782,-0.100086652,-0.110932267,21,100
Market-Adjusted Model,88897,2023-11-14,-0.086049519,-0.172668383,-0.181583004,21,100
Market-Adjusted Model,88912,2023-11-14,0.117969567,0.0241526881,0.0224360822,21,100
Market-Adjusted Model,88924,2023-11-14,-0.049817107,-0.139819194,-0.145350591,21,100
Market-Adjusted Model,88927,2023-11-14,0.1423962667,0.0424295917,0.046862782,21,100
Market-Adjusted Model,88930,2023-11-14,0.1430560577,0.0425242995,0.0475225729,21,100
Market-Adjusted Model,88937,2023-11-14,0.3705275243,0.3386854774,0.2749940396,21,100
Market-Adjusted Model,88944,2023-11-14,0.0251193217,-0.063773712,-0.070414163,21,100
Market-Adjusted Model,88949,2023-11-14,-0.002941815,-0.094721503,-0.0984753,21,100
Market-Adjusted Model,88957,2023-11-14,0.0531110483,-0.039130714,-0.042422436,21,100
Market-Adjusted Model,88960,2023-11-14,0.1280960731,0.031902047,0.0325625884,21,100
Market-Adjusted Model,88961,2023-11-14,0.1163864971,0.0208364771,0.0208530123,21,100
Market-Adjusted Model,88963,2023-11-14,0.0049525899,-0.08585287,-0.090580895,21,100
Market-Adjusted Model,88965,2023-11-14,0.0420020117,-0.045865096,-0.053531473,21,100
Market-Adjusted Model,88970,2023-11-14,0.1715999912,0.0755545136,0.0760665064,21,100
Market-Adjusted Model,88984,2023-11-14,0.0282413711,-0.062005567,-0.067292114,21,100
Market-Adjusted Model,88988,2023-11-14,0.055177389,-0.035777576,-0.040356096,21,100
Market-Adjusted Model,88994,2023-11-14,0.0454544997,-0.035547849,-0.050078985,21,100
Market-Adjusted Model,89002,2023-11-14,0.0243155762,-0.058512453,-0.071217909,21,100
Market-Adjusted Model,89003,2023-11-14,0.2018178152,0.0953837172,0.1062843304,21,100
Market-Adjusted Model,89006,2023-11-14,0.0675962231,-0.026005235,-0.027937262,21,100
Market-Adjusted Model,89009,2023-11-14,0.108618201,0.012432979,0.0130847162,21,100
Market-Adjusted Model,89011,2023-11-14,0.1828386567,0.0796866331,0.087305172,21,100
Market-Adjusted Model,89012,2023-11-14,0.1840070253,0.0790379106,0.0884735406,21,100
Market-Adjusted Model,89016,2023-11-14,-0.022380482,-0.111716345,-0.117913967,21,100
Market-Adjusted Model,89017,2023-11-14,0.0342798717,-0.057689956,-0.061253613,21,100
Market-Adjusted Model,89022,2023-11-14,0.0187617085,-0.055954492,-0.076771776,21,100
Market-Adjusted Model,89029,2023-11-14,0.1852860818,0.5495523685,0.0897525971,21,100
Market-Adjusted Model,89031,2023-11-14,0.1196153536,0.0258814185,0.0240818689,21,100
Market-Adjusted Model,89038,2023-11-14,0.1191248161,0.023697623,0.0235913314,21,100
Market-Adjusted Model,89043,2023-11-14,0.035378978,0.0000129396,-0.000729907,3,100
Market-Adjusted Model,89044,2023-11-14,0.150378835,0.050557625,0.0548453503,21,100
Market-Adjusted Model,89049,2023-11-14,0.1404939863,0.0404054668,0.0449605016,21,100
Market-Adjusted Model,89050,2023-11-14,0.1470743814,0.0465403858,0.0515408967,21,100
Market-Adjusted Model,89053,2023-11-14,0.1676780579,0.0645428759,0.0721445732,21,100
Market-Adjusted Model,89056,2023-11-14,0.0567190223,-0.035157718,-0.038814462,21,100
Market-Adjusted Model,89057,2023-11-14,0.0957761185,0.0008105536,0.0002426338,21,100
Market-Adjusted Model,89058,2023-11-14,0.1253488252,0.0275060489,0.0298153405,21,100
Market-Adjusted Model,89059,2023-11-14,0.1039717675,0.0082396874,0.0084382828,21,100
Market-Adjusted Model,89060,2023-11-14,0.1657273016,0.0628672048,0.0701938169,21,100
Market-Adjusted Model,89061,2023-11-14,0.1799352222,0.0763159589,0.0844017375,21,100
Market-Adjusted Model,89062,2023-11-14,0.085516663,-0.007233675,-0.010016822,21,100
Market-Adjusted Model,89063,2023-11-14,-0.049608308,-0.137789436,-0.145141793,21,100
Market-Adjusted Model,89068,2023-11-14,0.0674602875,-0.021067895,-0.028073197,21,100
Market-Adjusted Model,89070,2023-11-14,0.1016342149,0.0073980798,0.0061007302,21,100
Market-Adjusted Model,89071,2023-11-14,0.1388451728,0.0393513699,0.043311688,21,100
Market-Adjusted Model,89103,2023-11-14,0.0830410485,-0.01136896,-0.012492436,21,100
Market-Adjusted Model,89110,2023-11-14,-0.016430533,-0.083139643,-0.111964018,21,100
Market-Adjusted Model,89125,2023-11-14,0.0040827948,-0.085563439,-0.09145069,21,100
Market-Adjusted Model,89129,2023-11-14,0.086982649,-0.007779031,-0.008550836,21,100
Market-Adjusted Model,89134,2023-11-14,-0.075563044,-0.167169914,-0.171096528,21,100
Market-Adjusted Model,89138,2023-11-14,0.0217553165,-0.06962986,-0.073778168,21,100
Market-Adjusted Model,89139,2023-11-14,-0.030663619,-0.120270912,-0.126197104,21,100
Market-Adjusted Model,89141,2023-11-14,-0.057888149,-0.120338606,-0.153421634,21,100
Market-Adjusted Model,89155,2023-11-14,0.016929288,-0.072204453,-0.078604197,21,100
Market-Adjusted Model,89162,2023-11-14,0.1518992168,0.0510020892,0.0563657321,21,100
Market-Adjusted Model,89167,2023-11-14,-0.109511357,-0.189648332,-0.205044841,21,100
Market-Adjusted Model,89169,2023-11-14,-0.138461558,-0.188293597,-0.233995043,21,100
Market-Adjusted Model,89175,2023-11-14,-0.051281988,-0.104025178,-0.146815473,21,100
Market-Adjusted Model,89179,2023-11-14,0.0387036234,-0.053041283,-0.056829861,21,100
Market-Adjusted Model,89187,2023-11-14,0.0564036279,-0.036039667,-0.039129857,21,100
Market-Adjusted Model,89188,2023-11-14,0.0133098647,-0.077475054,-0.08222362,21,100
Market-Adjusted Model,89189,2023-11-14,0.0763790905,-0.01731164,-0.019154394,21,100
Market-Adjusted Model,89190,2023-11-14,0.1178845409,0.0215311349,0.0223510562,21,100
Market-Adjusted Model,89191,2023-11-14,0.2737519888,0.1652102054,0.1782185041,21,100
Market-Adjusted Model,89195,2023-11-14,0.0947601194,0.0012351792,-0.000773365,21,100
Market-Adjusted Model,89199,2023-11-14,0.1154192692,0.0191285639,0.0198857845,21,100
Market-Adjusted Model,89202,2023-11-14,0.0043494462,-0.080077765,-0.091184039,21,100
Market-Adjusted Model,89211,2023-11-14,-0.031294443,-0.122992919,-0.126827928,21,100
Market-Adjusted Model,89215,2023-11-14,-0.079277305,-0.162509253,-0.17481079,21,100
Market-Adjusted Model,89216,2023-11-14,0.1143556331,0.0190182768,0.0188221484,21,100
Market-Adjusted Model,89217,2023-11-14,0.0048704502,-0.074589555,-0.090663034,21,100
Market-Adjusted Model,89221,2023-11-14,0.1267344501,0.0286217734,0.0312009653,21,100
Market-Adjusted Model,89231,2023-11-14,0.0862544961,-0.008572895,-0.009278989,21,100
Market-Adjusted Model,89232,2023-11-14,0.1402470399,0.0405045024,0.0447135552,21,100
Market-Adjusted Model,89233,2023-11-14,0.0503041205,-0.042460973,-0.045229364,21,100
Market-Adjusted Model,89234,2023-11-14,0.0968507006,0.0013273733,0.0013172159,21,100
Market-Adjusted Model,89235,2023-11-14,-0.003532661,-0.093996571,-0.099066146,21,100
Market-Adjusted Model,89236,2023-11-14,0.0537352328,-0.036625848,-0.041798252,21,100
Market-Adjusted Model,89238,2023-11-14,0.1340206071,0.0372505423,0.0384871223,21,100
Market-Adjusted Model,89240,2023-11-14,0.1616666322,0.0621804623,0.0661331475,21,100
Market-Adjusted Model,89244,2023-11-14,-0.044098597,-0.112697837,-0.139632082,21,100
Market-Adjusted Model,89256,2023-11-14,0.0432569538,-0.045615829,-0.052276531,21,100
Market-Adjusted Model,89257,2023-11-14,0.0971852026,0.0027614541,0.0016517179,21,100
Market-Adjusted Model,89258,2023-11-14,0.0794084425,-0.01408546,-0.016125042,21,100
Market-Adjusted Model,89262,2023-11-14,0.1110553093,0.0155075632,0.0155218246,21,100
Market-Adjusted Model,89269,2023-11-14,0.0370806991,-0.05346292,-0.058452786,21,100
Market-Adjusted Model,89279,2023-11-14,0.1191689154,0.0280224522,0.0236354307,21,100
Market-Adjusted Model,89282,2023-11-14,0.1500422838,0.0491885325,0.0545087991,21,100
Market-Adjusted Model,89284,2023-11-14,0.115115175,0.0196991981,0.0195816903,21,100
Market-Adjusted Model,89286,2023-11-14,0.1167105479,0.0204636544,0.0211770632,21,100
Market-Adjusted Model,89290,2023-11-14,0.248047855,0.14395676,0.1525143703,21,100
Market-Adjusted Model,89297,2023-11-14,-0.002370596,-0.08985521,-0.097904081,21,100
Market-Adjusted Model,89298,2023-11-14,0.2145688943,0.1083000492,0.1190354095,21,100
Market-Adjusted Model,89301,2023-11-14,0.2695312313,0.1866066188,0.1739977465,21,100
Market-Adjusted Model,89317,2023-11-14,0.1251268451,0.0318821333,0.0295933604,21,100
Market-Adjusted Model,89323,2023-11-14,0.1136671416,0.0214403241,0.0181336568,21,100
Market-Adjusted Model,89327,2023-11-14,0.1247916614,0.0352893634,0.0292581767,21,100
Market-Adjusted Model,89330,2023-11-14,0.1394523864,0.0421530502,0.0439189017,21,100
Market-Adjusted Model,89336,2023-11-14,0.1408274498,0.0412358172,0.0452939651,21,100
Market-Adjusted Model,89348,2023-11-14,0.1070618662,0.0117370371,0.0115283814,21,100
Market-Adjusted Model,89349,2023-11-14,-0.107754705,-0.200053199,-0.20328819,21,100
Market-Adjusted Model,89353,2023-11-14,0.0595238019,-0.005743853,-0.036009683,21,100
Market-Adjusted Model,89358,2023-11-14,0.1590373593,0.0566667231,0.0635038745,21,100
Market-Adjusted Model,89372,2023-11-14,0.0896952369,-0.004835216,-0.005838248,21,100
Market-Adjusted Model,89382,2023-11-14,0.1869061876,0.0806560282,0.0913727029,21,100
Market-Adjusted Model,89387,2023-11-14,-0.229566426,-0.337839587,-0.32509991,21,100
Market-Adjusted Model,89393,2023-11-14,0.1636510404,0.0611490286,0.0681175557,21,100
Market-Adjusted Model,89394,2023-11-14,0.2007672737,0.1144168817,0.1052337889,21,100
Market-Adjusted Model,89395,2023-11-14,0.195281159,0.0940048266,0.0997476743,21,100
Market-Adjusted Model,89397,2023-11-14,0.3503491883,0.2155498285,0.2548157036,21,100
Market-Adjusted Model,89403,2023-11-14,0.1709845031,0.0687529554,0.0754510184,21,100
Market-Adjusted Model,89406,2023-11-14,0.1196255086,0.0256807967,0.0240920239,21,100
Market-Adjusted Model,89413,2023-11-14,-0.131541765,-0.186752273,-0.22707525,21,100
Market-Adjusted Model,89416,2023-11-14,0.0462462791,-0.039608459,-0.049287206,21,100
Market-Adjusted Model,89425,2023-11-14,0.1382755912,0.0478856652,0.0427421064,21,100
Market-Adjusted Model,89428,2023-11-14,0.0812007727,-0.010453982,-0.014332712,21,100
Market-Adjusted Model,89429,2023-11-14,0.0134516067,-0.07739053,-0.082081878,21,100
Market-Adjusted Model,89436,2023-11-14,0.1289917787,0.0306832005,0.0334582939,21,100
Market-Adjusted Model,89437,2023-11-14,0.1702816538,0.0668805076,0.0747481691,21,100
Market-Adjusted Model,89438,2023-11-14,0.1954278324,0.0883884853,0.0998943477,21,100
Market-Adjusted Model,89443,2023-11-14,0.2021858402,0.1001487678,0.1066523555,21,100
Market-Adjusted Model,89444,2023-11-14,0.1582897097,0.0568814401,0.0627562249,21,100
Market-Adjusted Model,89447,2023-11-14,-0.120669537,-0.215174968,-0.216203021,21,100
Market-Adjusted Model,89449,2023-11-14,0.5283018964,0.3754491552,0.4327684117,21,100
Market-Adjusted Model,89453,2023-11-14,0.123915749,0.0473069195,0.0283822643,21,100
Market-Adjusted Model,89455,2023-11-14,0.1172252622,0.0224637843,0.0216917775,21,100
Market-Adjusted Model,89456,2023-11-14,-0.127675833,-0.210441366,-0.223209317,21,100
Market-Adjusted Model,89459,2023-11-14,0.1570305594,0.0550313808,0.0614970747,21,100
Market-Adjusted Model,89462,2023-11-14,-0.066218859,-0.157142462,-0.161752344,21,100
Market-Adjusted Model,89467,2023-11-14,0.0798357535,-0.014618844,-0.015697731,21,100
Market-Adjusted Model,89468,2023-11-14,0.1065796295,0.0111233225,0.0110461448,21,100
Market-Adjusted Model,89469,2023-11-14,0.0484341169,-0.044266803,-0.047099368,21,100
Market-Adjusted Model,89470,2023-11-14,0.0107623546,-0.081279621,-0.08477113,21,100
Market-Adjusted Model,89475,2023-11-14,0.0387872893,-0.052548098,-0.056746195,21,100
Market-Adjusted Model,89482,2023-11-14,0.0863176847,0.0031741162,-0.0092158,21,100
Market-Adjusted Model,89489,2023-11-14,0.1056518209,0.0091247131,0.0101183362,21,100
Market-Adjusted Model,89490,2023-11-14,0.1705555109,0.0671286632,0.0750220262,21,100
Market-Adjusted Model,89491,2023-11-14,0.1393081343,0.0394979811,0.0437746495,21,100
Market-Adjusted Model,89492,2023-11-14,0.1628611807,0.0613304181,0.067327696,21,100
Market-Adjusted Model,89505,2023-11-14,-0.228064165,-0.250903616,-0.32359765,21,100
Market-Adjusted Model,89506,2023-11-14,0.0746815715,-0.014291086,-0.020851913,21,100
Market-Adjusted Model,89508,2023-11-14,0.0410417325,-0.044515624,-0.054491752,21,100
Market-Adjusted Model,89513,2023-11-14,0.1196537887,0.0218965832,0.024120304,21,100
Market-Adjusted Model,89517,2023-11-14,0.0462497749,-0.00111861,-0.00147389,4,100
Market-Adjusted Model,89525,2023-11-14,0.0291718206,-0.061575695,-0.066361664,21,100
Market-Adjusted Model,89533,2023-11-14,-0.047334387,-0.135534489,-0.142867872,21,100
Market-Adjusted Model,89534,2023-11-14,0.1497067258,0.0489535076,0.0541732411,21,100
Market-Adjusted Model,89540,2023-11-14,0.215561415,0.1075492411,0.1200279303,21,100
Market-Adjusted Model,89543,2023-11-14,0.1023802642,0.0064148386,0.0068467795,21,100
Market-Adjusted Model,89545,2023-11-14,0.1200586152,0.0224959399,0.0245251305,21,100
Market-Adjusted Model,89546,2023-11-14,0.0511945388,-0.02411826,-0.044338946,21,100
Market-Adjusted Model,89547,2023-11-14,0.1781217757,0.0789976556,0.082588291,21,100
Market-Adjusted Model,89550,2023-11-14,0.2221452778,0.1118251584,0.126611793,21,100
Market-Adjusted Model,89551,2023-11-14,0.1076738786,0.0118033885,0.0121403939,21,100
Market-Adjusted Model,89553,2023-11-14,0.1895895638,0.0835633355,0.0940560791,21,100
Market-Adjusted Model,89570,2023-11-14,-0.013942734,-0.100303159,-0.109476218,21,100
Market-Adjusted Model,89572,2023-11-14,0.327927993,0.2068130509,0.2323945082,21,100
Market-Adjusted Model,89573,2023-11-14,0.0991483627,0.0090259065,0.003614878,21,100
Market-Adjusted Model,89574,2023-11-14,0.4776604278,0.3233422763,0.3821269431,21,100
Market-Adjusted Model,89575,2023-11-14,0.0170055343,-0.074134585,-0.07852795,21,100
Market-Adjusted Model,89576,2023-11-14,0.0153159567,-0.050675693,-0.080217528,21,100
Market-Adjusted Model,89597,2023-11-14,-0.224489821,-0.289979347,-0.320023306,21,100
Market-Adjusted Model,89598,2023-11-14,0.1857483991,0.0821528333,0.0902149144,21,100
Market-Adjusted Model,89600,2023-11-14,0.1454820731,0.0465568007,0.0499485883,21,100
Market-Adjusted Model,89602,2023-11-14,0.1148684133,0.0177588817,0.0193349286,21,100
Market-Adjusted Model,89603,2023-11-14,0.1343014825,0.0356183272,0.0387679977,21,100
Market-Adjusted Model,89606,2023-11-14,-0.030622981,-0.120054668,-0.126156466,21,100
Market-Adjusted Model,89611,2023-11-14,0.0254957274,-0.065608609,-0.070037757,21,100
Market-Adjusted Model,89617,2023-11-14,0.1361060305,0.0375650482,0.0405725458,21,100
Market-Adjusted Model,89618,2023-11-14,-0.036144555,-0.12483892,-0.13167804,21,100
Market-Adjusted Model,89626,2023-11-14,0.016609068,-0.074277742,-0.078924417,21,100
Market-Adjusted Model,89629,2023-11-14,0.1455353225,0.0449590496,0.0500018378,21,100
Market-Adjusted Model,89630,2023-11-14,-3.792227E-9,-0.084981303,-0.095533489,21,100
Market-Adjusted Model,89635,2023-11-14,0.0934151125,-0.001087748,-0.002118372,21,100
Market-Adjusted Model,89637,2023-11-14,0.0777805016,-0.010925249,-0.017752983,21,100
Market-Adjusted Model,89641,2023-11-14,0.1470331112,0.0476043254,0.0514996265,21,100
Market-Adjusted Model,89643,2023-11-14,0.02774575,-0.063217078,-0.067787735,21,100
Market-Adjusted Model,89648,2023-11-14,0.1902573166,0.0883342065,0.0947238318,21,100
Market-Adjusted Model,89649,2023-11-14,0.1214859135,0.0246083737,0.0259524288,21,100
Market-Adjusted Model,89653,2023-11-14,0.105834984,0.0168920806,0.0103014993,21,100
Market-Adjusted Model,89655,2023-11-14,0.0468197959,-0.042720781,-0.048713689,21,100
Market-Adjusted Model,89688,2023-11-14,0.0987584271,0.0032530372,0.0032249424,21,100
Market-Adjusted Model,89690,2023-11-14,0.086664861,-0.00448524,-0.008868624,21,100
Market-Adjusted Model,89692,2023-11-14,0.1119544469,0.0194198576,0.0164209622,21,100
Market-Adjusted Model,89695,2023-11-14,0.0258865095,-0.064450457,-0.069646975,21,100
Market-Adjusted Model,89698,2023-11-14,0.096981397,0.0132038354,0.0014479123,21,100
Market-Adjusted Model,89704,2023-11-14,0.0572317089,-0.035392662,-0.038301776,21,100
Market-Adjusted Model,89707,2023-11-14,0.1117893822,0.0175429643,0.0162558975,21,100
Market-Adjusted Model,89708,2023-11-14,0.0583149811,-0.034184535,-0.037218504,21,100
Market-Adjusted Model,89726,2023-11-14,0.132874631,0.0347585969,0.0373411463,21,100
Market-Adjusted Model,89728,2023-11-14,0.2916666936,0.1738270421,0.1961332089,21,100
Market-Adjusted Model,89730,2023-11-14,0.0696288164,-0.023567164,-0.025904668,21,100
Market-Adjusted Model,89731,2023-11-14,0.1990240659,0.0939148384,0.1034905812,21,100
Market-Adjusted Model,89733,2023-11-14,0.1014825108,0.0066062911,0.0059490261,21,100
Market-Adjusted Model,89736,2023-11-14,0.0949123518,0.0080925499,-0.000621133,21,100
Market-Adjusted Model,89741,2023-11-14,0.0452418048,-0.045251736,-0.05029168,21,100
Market-Adjusted Model,89744,2023-11-14,0.0505191194,-0.040991337,-0.045014365,21,100
Market-Adjusted Model,89745,2023-11-14,0.045208386,-0.046435198,-0.050325099,21,100
Market-Adjusted Model,89746,2023-11-14,0.0831414074,-0.010542857,-0.012392077,21,100
Market-Adjusted Model,89748,2023-11-14,0.084171645,-0.010420234,-0.01136184,21,100
Market-Adjusted Model,89753,2023-11-14,0.1409008247,0.0504492695,0.04536734,21,100
Market-Adjusted Model,89756,2023-11-14,0.1660810279,0.122850222,0.0705475432,21,100
Market-Adjusted Model,89764,2023-11-14,0.0785525768,-0.015357263,-0.016980908,21,100
Market-Adjusted Model,89766,2023-11-14,0.1221531237,0.0260589627,0.0266196389,21,100
Market-Adjusted Model,89773,2023-11-14,0.0396883348,-0.0523054,-0.05584515,21,100
Market-Adjusted Model,89777,2023-11-14,0.068279321,-0.025080901,-0.027254164,21,100
Market-Adjusted Model,89778,2023-11-14,0.0612984338,-0.032022436,-0.034235051,21,100
Market-Adjusted Model,89780,2023-11-14,0.0609603973,-0.032001094,-0.034573087,21,100
